+33;+90;0;-33;-90;180;stop;forward;backward;left;right;
0.343135;0.152663;0.408259;0.861243;0.0569946;0.466752;0;0;0;0;1;
0.342119;0.173087;0.456319;0.914061;0.0711504;0.504546;0;1;0;0;0;
0.315017;0.185392;0.422984;0.879314;0.047118;0.539598;0;1;0;0;0;
0.301473;0.211187;0.384926;0.877784;0.0290293;0.576983;0;1;0;0;0;
0.270602;0.231945;0.350742;0.848168;0.086504;0.601554;0;1;0;0;0;
0.242998;0.260009;0.337837;0.840483;0.12519;0.622541;0;0;0;0;1;
0.259742;0.283863;0.37401;0.794827;0.0986382;0.702331;0;0;0;0;1;
0.254581;0.330827;0.419716;0.784039;0.06895;0.677416;0;0;0;0;1;
0.278133;0.380329;0.493751;0.762387;0.0686144;0.606908;0;0;0;0;1;
0.291821;0.358967;0.621027;0.761662;0.0483418;0.568711;0;1;0;0;0;
0.289703;0.329782;0.58637;0.737106;0.0643036;0.58235;0;1;0;0;0;
0.269352;0.326766;0.557894;0.705072;0.0954604;0.621082;0;1;0;0;0;
0.252916;0.310515;0.519096;0.681819;0.110093;0.64802;0;1;0;0;0;
0.226377;0.285933;0.495922;0.66796;0.124864;0.667;0;1;0;0;0;
0.20912;0.262958;0.477247;0.644811;0.12981;0.712831;0;1;0;0;0;
0.191201;0.252122;0.438677;0.607682;0.158686;0.727562;0;0;0;0;1;
0.214907;0.232008;0.565373;0.609882;0.139818;0.337086;0;0;0;0;1;
0.242917;0.21886;0.647198;0.631003;0.135029;0.31124;0;0;0;0;1;
0.288425;0.207193;0.63002;0.652438;0.13733;0.299532;0;0;0;0;1;
0.342759;0.214804;0.61915;0.699716;0.132659;0.287496;0;1;0;0;0;
0.344147;0.207558;0.57888;0.666816;0.128309;0.310018;0;1;0;0;0;
0.338376;0.214206;0.559151;0.639668;0.127574;0.339234;0;1;0;0;0;
0.322709;0.210371;0.523468;0.59857;0.125601;0.383289;0;1;0;0;0;
0.328663;0.195742;0.503302;0.558154;0.129101;0.405878;0;1;0;0;0;
0.319955;0.193819;0.465911;0.537243;0.138722;0.434982;0;1;0;0;0;
0.318201;0.201146;0.438746;0.498044;0.152274;0.456039;0;0;0;0;1;
0.377328;0.197846;0.427969;0.543699;0.15254;0.471202;0;0;0;0;1;
0.495216;0.201025;0.446946;0.59307;0.146677;0.462179;0;0;0;0;1;
0.476806;0.205894;0.459668;0.647827;0.14736;0.475766;0;1;0;0;0;
0.440612;0.193827;0.423712;0.620107;0.136242;0.49391;0;1;0;0;0;
0.416325;0.211053;0.391416;0.58255;0.135184;0.537849;0;1;0;0;0;
0.375914;0.208282;0.357718;0.527793;0.132279;0.564554;0;1;0;0;0;
0.347091;0.221547;0.342846;0.498476;0.120889;0.59239;0;1;0;0;0;
0.31892;0.234486;0.297537;0.46327;0.114331;0.628235;0;1;0;0;0;
0.292493;0.231096;0.27912;0.414954;0.115314;0.646849;0;1;0;0;0;
0.260648;0.243553;0.253131;0.377182;0.10801;0.685156;0;1;0;0;0;
0.230698;0.248072;0.223421;0.333975;0.106769;0.703385;0;1;0;0;0;
0.194158;0.252856;0.179464;0.305746;0.091451;0.726132;0;1;0;0;0;
0.178936;0.259263;0.16726;0.261824;0.605562;0.77414;0;0;0;0;1;
0.167688;0.270418;0.162587;0.301369;0.0912633;0.794233;0;0;0;0;1;
0.154271;0.279116;0.173658;0.367699;0.0929096;0.679273;0;0;0;0;1;
0.158089;0.308013;0.188328;0.463414;0.108509;0.524634;0;0;0;0;1;
0.162037;0.334983;0.228092;0.579369;0.123203;0.427537;0;0;0;0;1;
0.168764;0.337477;0.248017;0.552993;0.136813;0.363954;0;1;0;0;0;
0.130856;0.311947;0.212521;0.534376;0.119795;0.379673;0;1;0;0;0;
0.125835;0.27973;0.186629;0.517574;0.0846764;0.408463;0;1;0;0;0;
0.0974038;0.249417;0.154603;0.494875;0.727581;0.454776;0;1;0;0;0;
0.0781364;0.208346;0.142987;0.474417;0.709766;0.472755;0;1;0;0;0;
0.0587461;0.18552;0.104867;0.458798;0.675415;0.505824;0;0;0;0;1;
0.0627833;0.16724;0.132396;0.448115;0.762454;0.437512;0;0;0;0;1;
0.0684944;0.143541;0.176974;0.437798;0.734864;0.403801;0;0;0;0;1;
0.0684685;0.125169;0.229076;0.43929;0.686513;0.359076;0;0;0;0;1;
0.0870733;0.113594;0.295912;0.438093;0.0930385;0.332277;0;0;0;0;1;
0.111401;0.113334;0.43307;0.441245;0.119483;0.320792;0;0;0;0;1;
0.137819;0.103949;0.454605;0.477814;0.215928;0.310029;0;0;0;0;1;
0.167556;0.098292;0.428047;0.496112;0.513803;0.306422;0;0;0;0;1;
0.212518;0.0974438;0.43861;0.529646;0.915145;0.29257;0;0;0;0;1;
0.281463;0.101134;0.433331;0.591327;0.91348;0.296328;0;1;0;0;0;
0.28472;0.0997986;0.408125;0.539756;0.913573;0.328787;0;1;0;0;0;
0.28947;0.0980583;0.378824;0.519187;0.903128;0.359664;0;1;0;0;0;
0.303783;0.102787;0.358077;0.481146;0.0756565;0.384458;0;1;0;0;0;
0.306157;0.119658;0.325949;0.442089;0.301797;0.422246;0;1;0;0;0;
0.31124;0.106221;0.299284;0.40136;0.570159;0.444799;0;1;0;0;0;
0.304545;0.125642;0.257011;0.366199;0.570083;0.48077;0;1;0;0;0;
0.278868;0.117543;0.232256;0.333903;0.568328;0.503091;0;0;0;0;1;
0.256535;0.131579;0.244332;0.363211;0.528904;0.510364;0;0;0;0;1;
0.233557;0.127305;0.251049;0.422227;0.333494;0.507989;0;0;0;0;1;
0.241815;0.13875;0.270943;0.519001;0.225425;0.345383;0;0;0;0;1;
0.223754;0.159627;0.286501;0.596454;0.175157;0.253265;0;0;0;0;1;
0.235087;0.166706;0.315992;0.562205;0.132129;0.194229;0;1;0;0;0;
0.207717;0.188528;0.28744;0.538561;0.182576;0.238988;0;1;0;0;0;
0.196263;0.210811;0.264865;0.525939;0.213548;0.264638;0;1;0;0;0;
0.174247;0.234277;0.236497;0.496386;0.250778;0.293298;0;1;0;0;0;
0.149845;0.253382;0.203762;0.481552;0.305435;0.310224;0;1;0;0;0;
0.121853;0.275677;0.168126;0.462981;0.333422;0.354051;0;1;0;0;0;
0.103679;0.28307;0.136835;0.43938;0.384101;0.382676;0;0;0;0;1;
0.102731;0.247073;0.174669;0.41736;0.316713;0.307034;0;0;0;0;1;
0.113701;0.219947;0.207328;0.417729;0.283778;0.278196;0;0;0;0;1;
0.122771;0.203344;0.253289;0.409613;0.258719;0.239246;0;0;0;0;1;
0.135626;0.182953;0.317102;0.398281;0.227338;0.211072;0;0;0;0;1;
0.14181;0.171105;0.411383;0.399124;0.218441;0.194761;0;1;0;0;0;
0.137321;0.156884;0.382306;0.386097;0.236061;0.233191;0;1;0;0;0;
0.122611;0.137081;0.347224;0.359467;0.245495;0.247772;0;1;0;0;0;
0.111313;0.129324;0.329507;0.326722;0.257334;0.287096;0;0;0;0;1;
0.115243;0.112345;0.343693;0.340859;0.24589;0.267747;0;0;0;0;1;
0.143645;0.104514;0.32859;0.343402;0.241643;0.251345;0;0;0;0;1;
0.178161;0.116785;0.316567;0.361485;0.232651;0.247776;0;0;0;0;1;
0.238061;0.107535;0.315118;0.406012;0.235768;0.243627;0;0;0;0;1;
0.314574;0.109504;0.323667;0.37877;0.233152;0.259325;0;0;0;0;1;
0.348033;0.110823;0.322807;0.316046;0.748171;0.26263;0;1;0;0;0;
0.319478;0.112197;0.29729;0.296595;0.222984;0.277686;0;1;0;0;0;
0.289431;0.128482;0.26625;0.296182;0.220313;0.320542;0;1;0;0;0;
0.252225;0.126007;0.245379;0.288473;0.205493;0.3419;0;1;0;0;0;
0.230141;0.130912;0.220827;0.28981;0.211575;0.365343;0;1;0;0;0;
0.203342;0.134752;0.195072;0.279445;0.202017;0.403724;0;1;0;0;0;
0.160585;0.140305;0.157;0.242478;0.190809;0.430394;0;1;0;0;0;
0.180165;0.0734585;0.681324;0.181031;0.0858528;0.0379285;0;1;0;0;0;
0.193822;0.0908583;0.65106;0.188843;0.0887647;0.0587251;0;1;0;0;0;
0.77249;0.08826;0.63849;0.178693;0.0851216;0.0928009;0;1;0;0;0;
0.744157;0.0775273;0.604249;0.194699;0.0789621;0.129737;0;1;0;0;0;
0.70499;0.0821896;0.580938;0.181669;0.0903354;0.154525;0;1;0;0;0;
0.672185;0.0918947;0.550586;0.194214;0.0906683;0.190437;0;1;0;0;0;
0.639714;0.0807218;0.522075;0.179679;0.0874403;0.223069;0;1;0;0;0;
0.592817;0.0768429;0.480304;0.18895;0.07281;0.234501;0;1;0;0;0;
0.557063;0.0798604;0.46646;0.193294;0.0777014;0.265673;0;1;0;0;0;
0.523767;0.075576;0.418797;0.181649;0.0777777;0.294228;0;1;0;0;0;
0.493401;0.0761962;0.402693;0.189225;0.0912526;0.32493;0;0;0;1;0;
0.540831;0.0844537;0.400979;0.257465;0.0776291;0.330017;0;0;0;1;0;
0.581365;0.087059;0.401883;0.354546;0.0939267;0.344981;0;1;0;0;0;
0.564044;0.0790159;0.388211;0.378749;0.0951711;0.360753;0;1;0;0;0;
0.529079;0.0736155;0.360799;0.375063;0.107657;0.390496;0;1;0;0;0;
0.489593;1.25619;0.316204;0.333996;0.0973751;0.43284;0;1;0;0;0;
0.441178;1.2559;0.298245;0.304392;0.115544;0.46172;0;1;0;0;0;
0.408251;0.399682;0.258896;0.276919;0.125238;0.479236;0;1;0;0;0;
0.371737;0.387187;0.235752;0.257767;0.132743;0.514645;0;1;0;0;0;
0.324088;0.372006;0.199602;0.225363;0.138312;0.535478;0;0;0;1;0;
0.387062;0.395787;0.210334;0.203833;0.141043;0.517492;0;0;0;1;0;
0.414379;1.3375;0.236287;0.212344;0.148312;0.36498;0;0;0;1;0;
0.372795;1.22793;0.244488;0.210297;0.161575;0.281084;0;0;0;1;0;
0.347472;1.04564;0.279397;0.210181;0.17148;0.214386;0;1;0;0;0;
0.342269;1.08294;0.253377;0.18208;0.189268;0.241161;0;1;0;0;0;
0.316896;1.11346;0.221837;0.149668;0.221057;0.278316;0;1;0;0;0;
0.294733;1.16017;0.200713;0.13335;0.239008;0.293927;0;1;0;0;0;
0.2876;1.20711;0.156125;0.102299;0.247845;0.333955;0;1;0;0;0;
0.261313;0.374323;0.137393;0.0796991;0.277543;0.355577;0;1;0;0;0;
0.241824;0.344252;0.112131;0.0707643;0.245664;0.388866;0;0;0;1;0;
0.2391;1.11903;0.132751;0.0765746;0.212589;0.327558;0;0;0;1;0;
0.221403;1.00424;0.143612;0.0822856;0.183025;0.271999;0;0;0;1;0;
0.218646;0.908534;0.201165;0.0770754;0.152528;0.24397;0;0;0;1;0;
0.218074;0.849279;0.239137;0.102144;0.135629;0.224987;0;0;0;1;0;
0.215349;0.795898;0.24464;0.105765;0.137949;0.204796;0;0;0;1;0;
0.21549;0.75904;0.241988;0.120787;0.125586;0.192311;0;0;0;1;0;
0.235408;0.736009;0.213306;0.149233;0.116521;0.190588;0;1;0;0;0;
0.205286;0.738948;0.200735;0.147549;0.108032;0.209892;0;1;0;0;0;
0.180988;0.745435;0.172696;0.133227;0.111409;0.242995;0;0;0;1;0;
0.195562;0.73106;0.152008;0.170737;0.10034;0.24015;0;0;0;1;0;
0.208202;0.739469;0.149302;0.199611;0.110299;0.240727;0;0;0;1;0;
0.225258;0.245993;0.151936;0.178868;0.108807;0.226471;0;0;0;1;0;
0.269191;0.743375;0.173188;0.17424;0.1149;0.235887;0;0;0;1;0;
0.919861;0.777344;0.168343;0.160389;0.114264;0.253609;0;0;0;1;0;
0.85611;0.813107;0.180928;0.155295;0.113652;0.260917;0;0;0;1;0;
0.789782;0.644259;0.197827;0.165946;0.138335;0.219117;0;0;0;1;0;
0.751497;0.543576;0.22134;0.166422;0.13425;0.166102;0;1;0;0;0;
0.723175;0.573317;0.192361;0.147365;0.167297;0.194912;0;1;0;0;0;
0.717141;0.606306;0.17767;0.121573;0.193987;0.232374;0;1;0;0;0;
0.691089;0.661603;0.142027;0.0856677;0.209815;0.25413;0;1;0;0;0;
0.663616;0.684858;0.10063;0.0761303;0.222069;0.284461;0;0;0;1;0;
0.642366;0.61019;0.131484;0.0712166;0.213691;0.241085;0;0;0;1;0;
0.619822;0.528209;0.160745;0.0802299;0.18424;0.208644;0;0;0;1;0;
0.625407;0.485429;0.796315;0.0892762;0.17193;0.168995;0;0;0;1;0;
0.61541;0.44759;0.728776;0.104215;0.140838;0.163451;0;0;0;1;0;
0.628093;0.418664;0.685063;0.105361;0.128854;0.139106;0;0;0;1;0;
0.391383;0.400541;0.647114;0.137661;0.13065;0.137871;0;0;0;1;0;
0.253364;0.380575;0.620961;0.168479;0.112343;0.117327;0;1;0;0;0;
0.268528;0.390192;0.607079;0.156483;0.121402;0.148119;0;1;0;0;0;
0.279112;0.408994;0.570689;0.823379;0.116516;0.186638;0;1;0;0;0;
0.311187;0.400173;0.550715;0.790494;0.107522;0.210857;0;1;0;0;0;
0.317665;0.402659;0.50722;0.746483;0.0938111;0.231833;0;1;0;0;0;
0.339539;0.410789;0.487522;0.707827;0.087291;0.27256;0;1;0;0;0;
0.358698;0.434102;0.463267;0.667236;0.0935132;0.294496;0;1;0;0;0;
0.369624;0.421153;0.417763;0.621129;0.0750546;0.323482;0;1;0;0;0;
0.387046;0.100168;0.403633;0.578928;0.0824508;0.354411;0;1;0;0;0;
0.378404;0.107251;0.371481;0.546521;0.0741582;0.375867;0;1;0;0;0;
0.35767;0.119219;0.334967;0.50658;0.0715762;0.415417;0;1;0;0;0;
0.32913;0.111281;0.308888;0.471705;0.203533;0.44042;0;1;0;0;0;
0.298076;0.121837;0.273372;0.420717;0.343895;0.478623;0;1;0;0;0;
0.271372;0.12594;0.248244;0.391537;0.483199;0.505368;0;1;0;0;0;
0.240295;0.133513;0.218183;0.349046;0.89081;0.524871;0;1;0;0;0;
0.204625;0.13876;0.185237;0.295957;0.882473;0.566257;0;1;0;0;0;
0.174935;0.146383;0.163753;0.260479;0.884352;0.577938;0;1;0;0;0;
0.13496;0.158635;0.141036;0.225173;0.879911;0.62232;0;0;0;0;1;
0.139334;0.151028;0.144382;0.270928;0.89524;0.637524;0;0;0;0;1;
0.129326;0.164186;0.160043;0.323323;0.485732;0.675878;0;0;0;0;1;
0.13839;0.175657;0.168112;0.416642;0.378522;0.710108;0;0;0;0;1;
0.130764;0.201848;0.187371;0.559635;0.302187;0.766678;0;0;0;0;1;
0.132116;0.231557;0.222326;0.808624;0.267521;0.70058;0;1;0;0;0;
0.118884;0.244826;0.194953;0.727537;0.290941;0.727586;0;1;0;0;0;
0.0906526;0.241206;0.151812;0.650267;0.330598;0.758157;0;1;0;0;0;
0.0753357;0.222551;0.129452;0.566275;0.352699;0.790593;0;1;0;0;0;
0.0514196;0.184475;0.0949395;0.474875;0.40156;0.824084;0;0;0;0;1;
0.059309;0.162167;0.132975;0.733545;0.355958;0.282446;0;0;0;0;1;
0.0725413;0.129551;0.164687;0.732374;0.31555;0.235816;0;0;0;0;1;
0.0803868;0.120881;0.206873;0.727396;0.28479;0.230501;0;0;0;0;1;
0.0806618;0.104432;0.283325;0.731237;0.277169;0.195663;0;0;0;0;1;
0.107924;0.0963262;0.422755;0.751542;0.257305;0.194923;0;0;0;0;1;
0.127537;0.103991;0.693069;0.789486;0.252235;0.17971;0;0;0;0;1;
0.159117;0.0972277;0.735645;0.818123;0.239098;0.171105;0;0;0;0;1;
0.205792;0.0938179;0.720333;0.475538;0.742724;0.172811;0;1;0;0;0;
0.210015;0.0892841;0.690084;0.855516;0.241521;0.19429;0;1;0;0;0;
0.212521;0.0971703;0.671488;0.810378;0.246103;0.228085;0;1;0;0;0;
0.219782;0.0940102;0.641641;0.767563;0.235421;0.265703;0;1;0;0;0;
0.21315;0.0897686;0.614947;0.733298;0.23541;0.28155;0;1;0;0;0;
0.206626;0.0993021;0.570354;0.698514;0.244751;0.310298;0;1;0;0;0;
0.211804;0.0971181;0.560643;0.665106;0.233785;0.346356;0;1;0;0;0;
0.202109;0.0885003;0.525594;0.648053;0.230012;0.377201;0;1;0;0;0;
0.203339;0.0979486;0.500099;0.602212;0.238224;0.398773;0;1;0;0;0;
0.214139;0.106164;0.465044;0.56058;0.245079;0.433675;0;1;0;0;0;
0.214588;0.10348;0.432918;0.535063;0.23635;0.454455;0;1;0;0;0;
0.215361;0.103004;0.400969;0.504901;0.240148;0.499591;0;1;0;0;0;
0.215419;0.0977598;0.375446;0.467058;0.248407;0.519636;0;1;0;0;0;
0.220397;0.0950444;0.338557;0.429109;0.234797;0.543813;0;1;0;0;0;
0.202338;0.0945184;0.316877;0.387634;0.232407;0.579823;0;1;0;0;0;
0.21311;0.094115;0.290949;0.364992;0.236862;0.602227;0;1;0;0;0;
0.202587;0.101535;0.261074;0.334904;0.233791;0.636141;0;1;0;0;0;
0.211344;0.0958497;0.223716;0.300502;0.237649;0.675456;0;0;0;0;1;
0.262707;0.107011;0.224602;0.3226;0.240888;0.677195;0;0;0;0;1;
0.256768;0.0941762;0.232861;0.358967;0.242998;0.694491;0;0;0;0;1;
0.240148;0.107945;0.258422;0.423169;0.262545;0.418241;0;0;0;0;1;
0.242335;0.109088;0.271229;0.502175;0.25918;0.298899;0;0;0;0;1;
0.241905;0.131979;0.280947;0.644842;0.291443;0.211965;0;0;0;0;1;
0.240347;0.146466;0.31594;0.744792;0.316849;0.161599;0;1;0;0;0;
0.207234;0.16511;0.278288;0.732372;0.287096;0.19622;0;1;0;0;0;
0.18555;0.169711;0.251853;0.699156;0.275621;0.224698;0;1;0;0;0;
0.156809;0.194221;0.222379;0.651199;0.240255;0.241289;0;1;0;0;0;
0.133463;0.226438;0.195629;0.581328;0.229829;0.274393;0;1;0;0;0;
0.110254;0.250902;0.172393;0.515654;0.199524;0.300683;0;1;0;0;0;
0.103251;0.262656;0.151571;0.440818;0.181962;0.345537;0;1;0;0;0;
0.0618183;0.255889;0.115898;0.384945;0.169581;0.371915;0;0;0;0;1;
0.0651669;0.226375;0.142626;0.566639;0.192616;0.308919;0;0;0;0;1;
0.0892182;0.196498;0.166666;0.586892;0.220915;0.262714;0;0;0;0;1;
0.089323;0.159158;0.204954;0.578732;0.252703;0.228719;0;0;0;0;1;
0.106599;0.152688;0.269426;0.572217;0.31202;0.199679;0;0;0;0;1;
0.114149;0.138611;0.359049;0.566511;0.400204;0.186081;0;0;0;0;1;
0.137278;0.131515;0.499915;0.583163;0.557675;0.180713;0;1;0;0;0;
0.121125;0.119848;0.484156;0.5578;0.455186;0.206422;0;1;0;0;0;
0.124609;0.110452;0.4413;0.537805;0.373785;0.233908;0;1;0;0;0;
0.104621;0.0998331;0.410694;0.510833;0.287323;0.270263;0;1;0;0;0;
0.0880056;0.0948299;0.39494;0.479181;0.189206;0.29366;0;1;0;0;0;
0.0848141;0.0750047;0.367382;0.440414;0.117335;0.330722;0;1;0;0;0;
0.0637413;0.0697541;0.338337;0.408984;0.639998;0.352189;0;0;0;0;1;
0.0817926;0.0744164;0.422674;0.436033;0.114358;0.334607;0;0;0;0;1;
0.111011;0.0577346;0.395479;0.464842;0.196864;0.327195;0;0;0;0;1;
0.156607;0.0660987;0.403106;0.493332;0.943257;0.337461;0;0;0;0;1;
0.213724;0.0720398;0.410997;0.532961;0.950089;0.340319;0;0;0;0;1;
0.30273;0.0696583;0.414733;0.612411;0.963688;0.342858;0;1;0;0;0;
0.333681;0.0731809;0.387266;0.569097;0.950114;0.376939;0;1;0;0;0;
0.338867;0.0817204;0.363422;0.531726;0.943515;0.397394;0;1;0;0;0;
0.343483;0.0890325;0.325141;0.477072;0.114799;0.417312;0;1;0;0;0;
0.316792;0.0927504;0.298088;0.444727;0.261826;0.461316;0;1;0;0;0;
0.29153;0.108682;0.270998;0.398486;0.395968;0.482819;0;1;0;0;0;
0.251218;0.102908;0.235846;0.372386;0.541351;0.509286;0;1;0;0;0;
0.227152;0.118343;0.210263;0.32541;0.588103;0.538057;0;1;0;0;0;
0.198787;0.116047;0.188583;0.291538;0.57865;0.577469;0;0;0;0;1;
0.183064;0.117524;0.184709;0.327001;0.525328;0.486411;0;0;0;0;1;
0.174856;0.142367;0.20647;0.406615;0.374404;0.33148;0;0;0;0;1;
0.181865;0.146691;0.230408;0.501112;0.281845;0.259184;0;0;0;0;1;
0.174283;0.165284;0.238934;0.569507;0.235697;0.189036;0;0;0;0;1;
0.176916;0.180721;0.271984;0.536115;0.191438;0.159128;0;0;0;0;1;
0.192271;0.199205;0.329004;0.520037;0.171715;0.121726;0;0;0;0;1;
0.200299;0.242742;0.377263;0.517169;0.169334;0.107427;0;0;0;0;1;
0.228107;0.279527;0.470561;0.518176;0.722332;0.100679;0;0;0;0;1;
0.243344;0.250522;0.56457;0.50584;0.663855;0.0819098;0;1;0;0;0;
0.22639;0.247139;0.53949;0.496399;0.689318;0.111038;0;1;0;0;0;
0.213541;0.22987;0.515662;0.455964;0.158024;0.141242;0;1;0;0;0;
0.196962;0.221324;0.484531;0.428035;0.166228;0.158469;0;1;0;0;0;
0.185341;0.201364;0.44603;0.397283;0.179234;0.2046;0;1;0;0;0;
0.167441;0.188918;0.41534;0.377058;0.194987;0.222533;0;0;0;0;1;
0.198615;0.174001;0.404065;0.383998;0.179296;0.204268;0;0;0;0;1;
0.228547;0.163418;0.383229;0.411545;0.177413;0.201588;0;0;0;0;1;
0.284852;0.160581;0.373531;0.426137;0.172993;0.190709;0;1;0;0;0;
0.27009;0.166667;0.351639;0.39999;0.175558;0.21615;0;1;0;0;0;
0.278572;0.166882;0.312174;0.370039;0.171542;0.256232;0;1;0;0;0;
0.273068;0.156659;0.297274;0.340165;0.187041;0.281999;0;1;0;0;0;
0.255042;0.153733;0.255389;0.294545;0.17356;0.310061;0;1;0;0;0;
0.250133;0.151675;0.224328;0.264166;0.173538;0.343016;0;1;0;0;0;
0.240382;0.150329;0.209038;0.232963;0.182552;0.374319;0;1;0;0;0;
0.251105;0.150205;0.1665;0.209012;0.181324;0.407438;0;1;0;0;0;
0.208065;0.143384;0.143034;0.178241;0.197386;0.435902;0;1;0;0;0;
0.185157;0.0760368;0.681626;0.179777;0.0813519;0.0302282;0;1;0;0;0;
0.187928;0.0743173;0.666422;0.177891;0.0882836;0.0768021;0;1;0;0;0;
0.774246;0.0859929;0.622504;0.19276;0.0855892;0.096897;0;1;0;0;0;
0.741565;0.0815939;0.597751;0.184465;0.0846511;0.126166;0;1;0;0;0;
0.692151;0.0830421;0.577323;0.194213;0.0905757;0.159792;0;1;0;0;0;
0.659412;0.0804346;0.547909;0.188703;0.0735108;0.191042;0;1;0;0;0;
0.636151;0.0873389;0.522454;0.182401;0.0903519;0.222562;0;1;0;0;0;
0.603302;0.082457;0.49363;0.189649;0.0792034;0.238259;0;1;0;0;0;
0.552823;0.0846337;0.452289;0.188641;0.0861361;0.271046;0;1;0;0;0;
0.526038;0.0881134;0.436642;0.191844;0.0919865;0.303554;0;1;0;0;0;
0.491354;0.0890736;0.403392;0.187476;0.0857629;0.328917;0;0;0;1;0;
0.533276;0.08667;0.392661;0.259938;0.0882452;0.329164;0;0;0;1;0;
0.568395;0.0767239;0.402096;0.35947;0.0887344;0.339086;0;1;0;0;0;
0.573082;0.0871982;0.37346;0.362357;0.0841378;0.371406;0;1;0;0;0;
0.52342;0.0769241;0.348742;0.379066;0.0924667;0.392228;0;1;0;0;0;
0.487374;1.25524;0.318881;0.345277;0.100421;0.428592;0;1;0;0;0;
0.438352;1.26207;0.292761;0.309781;0.104845;0.461928;0;1;0;0;0;
0.405887;0.391008;0.267893;0.275218;0.118865;0.488881;0;1;0;0;0;
0.354296;0.391214;0.246852;0.260203;0.119932;0.508718;0;1;0;0;0;
0.318397;0.378241;0.19954;0.226406;0.131437;0.536121;0;0;0;1;0;
0.373517;0.394574;0.222188;0.208522;0.141297;0.52372;0;0;0;1;0;
0.410225;1.32237;0.232555;0.198974;0.13555;0.366241;0;0;0;1;0;
0.388088;1.2298;0.242638;0.211776;0.152302;0.279801;0;0;0;1;0;
0.359184;1.04799;0.277429;0.198191;0.172321;0.21422;0;1;0;0;0;
0.346322;1.08656;0.255134;0.182784;0.192905;0.237666;0;1;0;0;0;
0.327779;1.1297;0.224467;0.158908;0.214991;0.266935;0;1;0;0;0;
0.308702;1.1611;0.186979;0.139054;0.226116;0.305094;0;1;0;0;0;
0.290094;1.19073;0.160205;0.117485;0.259334;0.324132;0;1;0;0;0;
0.257292;0.37789;0.126949;0.0927124;0.281115;0.359645;0;0;0;1;0;
0.247824;1.08993;0.165819;0.0893527;0.24736;0.29932;0;0;0;1;0;
0.236473;0.956928;0.189735;0.0948718;0.204198;0.25487;0;0;0;1;0;
0.228328;0.888281;0.239236;0.0979623;0.193124;0.233833;0;0;0;1;0;
0.240356;0.826984;0.294729;0.118732;0.173273;0.210086;0;0;0;1;0;
0.242324;0.771334;0.2719;0.144124;0.156426;0.180679;0;0;0;1;0;
0.234966;0.739483;0.252449;0.163705;0.155603;0.173376;0;0;0;1;0;
0.254033;0.716942;0.237704;0.19204;0.148824;0.167976;0;1;0;0;0;
0.227713;0.721358;0.208993;0.176713;0.13249;0.199598;0;1;0;0;0;
0.189667;0.721249;0.189799;0.168118;0.128191;0.211598;0;1;0;0;0;
0.163698;0.73103;0.148608;0.15625;0.126915;0.256913;0;1;0;0;0;
0.12952;0.740835;0.127677;0.156613;0.106769;0.270063;0;1;0;0;0;
0.110195;0.746377;0.0878249;0.140119;0.107743;0.315498;0;0;0;1;0;
0.11356;0.735932;0.0937838;0.142802;0.113302;0.30891;0;0;0;1;0;
0.130476;0.719001;0.0842679;0.130472;0.102627;0.306947;0;0;0;1;0;
0.13667;0.733639;0.0857821;0.11834;0.10513;0.295679;0;0;0;1;0;
0.173917;0.38854;0.101909;0.110327;0.11078;0.310813;0;0;0;1;0;
0.202236;0.257249;0.0983803;0.0855979;0.115656;0.329902;0;0;0;1;0;
0.256889;0.798375;0.10572;0.100134;0.132546;0.32329;0;0;0;1;0;
0.788226;0.780146;0.118029;0.0903668;0.140751;0.228291;0;0;0;1;0;
0.749754;0.659719;0.147651;0.0998966;0.152492;0.172758;0;0;0;1;0;
0.715247;0.556777;0.162027;0.10433;0.170003;0.147481;0;0;0;1;0;
0.698279;0.506352;0.207406;0.103973;0.188927;0.116863;0;0;0;1;0;
0.676018;0.45761;0.2366;0.105157;0.191505;0.0891632;0;0;0;1;0;
0.674535;0.419533;0.791568;0.120608;0.175;0.0904069;0;1;0;0;0;
0.649992;0.431294;0.764436;0.104494;0.157;0.111905;0;1;0;0;0;
0.62036;0.447109;0.744029;0.101724;0.148637;0.130403;0;1;0;0;0;
0.599843;0.463952;0.708396;0.0705979;0.118312;0.16098;0;0;0;1;0;
0.61157;0.445645;0.660897;0.100595;0.115394;0.157851;0;0;0;1;0;
0.475449;0.418523;0.627815;0.108128;0.104971;0.132865;0;0;0;1;0;
0.307323;0.401569;0.606273;0.133721;0.0978687;0.125253;0;0;0;1;0;
0.216724;0.391367;0.598941;0.79834;0.0916349;0.125685;0;1;0;0;0;
0.208237;0.396651;0.569802;0.756137;0.103499;0.160247;0;1;0;0;0;
0.2279;0.412601;0.551568;0.71986;0.0918379;0.180635;0;1;0;0;0;
0.226079;0.411922;0.514775;0.677821;0.0979086;0.209176;0;1;0;0;0;
0.230696;0.416586;0.487151;0.641963;0.0855843;0.239071;0;1;0;0;0;
0.246033;0.405978;0.458522;0.618185;0.0845577;0.280887;0;1;0;0;0;
0.258308;0.418341;0.429552;0.577605;0.082343;0.302069;0;1;0;0;0;
0.253355;0.41289;0.391218;0.531698;0.0812309;0.331722;0;1;0;0;0;
0.254713;0.0909234;0.381264;0.509186;0.0769096;0.363607;0;0;0;1;0;
