+33;+90;0;-33;-90;180;+60;-60;+20;-20;+75;-75;+45;-45;+24;-24;+8;-8;stop;forward;backward;left;right;
0.297037;0.905628;0.272586;0.208526;0.227941;0.255814;0.337735;0.231108;0.378007;0.235256;1.31003;0.268878;0.273028;0.19791;0.317494;0.193929;0.327632;0.271486;0;0;0;1;0;
0.283332;0.82136;0.342004;0.210814;0.29884;0.17508;0.314732;0.244236;0.323603;0.217666;1.15193;0.262864;0.279691;0.174302;0.283662;0.242415;0.376859;0.279435;0;0;0;1;0;
0.282829;0.764855;0.382318;0.188436;0.287412;0.164572;0.316037;0.210759;0.32974;0.251005;0.977518;0.2374;0.31096;0.217373;0.276247;0.260547;0.323288;0.336476;0;0;0;1;0;
0.271899;0.706975;0.313772;0.248643;0.312203;0.147762;1.2659;0.245775;0.312865;0.332145;0.882532;0.248604;0.309745;0.236884;0.262597;0.279354;0.320053;0.370005;0;0;0;1;0;
0.262248;0.133944;0.289298;0.273743;0.249462;0.157262;1.0707;0.209149;0.302501;0.383343;0.822257;0.224783;0.314261;0.245729;0.247645;0.326804;0.277869;0.341597;0;1;0;0;0;
0.236189;0.695873;0.314527;0.226821;0.247763;0.13702;1.0838;0.191461;0.257941;0.343164;0.80121;0.209689;0.250372;0.234707;0.276606;0.260749;0.249547;0.288457;0;1;0;0;0;
0.231497;0.697053;0.285027;0.238958;0.216486;0.16433;1.13206;0.177155;0.252143;0.32397;0.808389;0.219463;0.237342;0.174538;0.220231;0.284387;0.238786;0.314705;0;1;0;0;0;
0.19462;0.705171;0.203771;0.198598;0.250132;0.223974;0.292644;0.202891;0.202319;0.278251;0.816341;0.227617;0.203609;0.184104;0.222891;0.250068;0.242642;0.231135;0;1;0;0;0;
0.148706;0.731202;0.224683;0.215486;0.203881;0.239518;0.251377;0.151016;0.175689;0.243589;0.872635;0.189419;0.169746;0.182009;0.199589;0.263419;0.172433;0.194984;0;0;0;1;0;
0.151918;0.671233;0.201038;0.242551;0.192751;0.224719;0.99638;0.189879;0.178431;0.229559;0.788709;0.20112;0.236841;0.161552;0.149956;0.239146;0.158799;0.197061;0;0;0;1;0;
0.177475;0.678535;0.198771;0.2888;0.215769;0.237777;0.859062;0.184996;0.16893;0.198893;0.727319;0.168504;0.198853;0.201607;0.146061;0.205779;0.153951;0.161251;0;0;0;1;0;
0.216764;0.645191;0.144331;0.244177;0.22145;0.198842;0.808597;0.176947;0.15733;0.170419;0.676504;0.197908;0.266272;0.245698;0.210146;0.229519;0.198342;0.160173;0;0;0;1;0;
0.242002;0.646002;0.180051;0.208758;0.199715;0.204203;0.733509;0.212857;0.174163;0.17473;0.661233;0.194137;0.881752;0.275311;0.199157;0.193594;0.176444;0.157189;0;0;0;1;0;
0.235552;0.139829;0.166502;0.219919;0.204868;0.248264;0.710843;0.224676;0.173722;0.17015;0.677202;0.202743;0.823259;0.280901;0.22064;0.195856;0.199612;0.170361;0;0;0;1;0;
0.927891;0.658221;0.162436;0.215795;0.213444;0.213938;0.685875;0.249514;0.194861;0.200672;0.650331;0.235032;0.742018;0.229706;0.220288;0.18109;0.205175;0.193242;0;0;0;1;0;
0.801605;0.689234;0.214354;0.157022;0.22338;0.250175;0.658817;0.297791;0.2312;0.202131;0.448977;0.268257;0.684753;0.196578;0.928072;0.189859;0.189107;0.163876;0;0;0;1;0;
0.713748;0.713723;0.219205;0.195796;0.191121;0.241752;0.63653;0.242902;0.979592;0.185721;0.136;0.261759;0.653066;0.185826;0.871485;0.173676;0.21155;0.165624;0;0;0;1;0;
0.67981;0.637462;0.216076;0.164892;0.248693;0.282752;0.644404;0.220333;0.870634;0.162082;0.668823;0.336527;0.617246;0.210819;0.761314;0.185251;1.06721;0.175996;0;1;0;0;0;
0.686997;0.695384;0.191046;0.123179;0.270235;0.303225;0.597964;0.202252;0.839726;0.171805;0.131415;0.288076;0.60347;0.175937;0.7471;0.129951;0.238535;0.158388;0;1;0;0;0;
0.657383;0.729317;0.161942;0.0995042;0.260677;0.336673;0.570121;0.203823;0.864178;0.111269;0.214867;0.254578;0.621445;0.121611;0.704912;0.134664;0.206144;0.133674;0;1;0;0;0;
0.620999;0.150554;0.135974;0.113432;0.306114;0.33198;0.602677;0.165431;0.820543;0.114337;0.313547;0.207588;0.601461;0.104143;0.731033;0.117871;0.13979;0.128865;0;0;0;1;0;
0.615306;0.637451;0.173203;0.0918472;0.329993;0.417793;0.582666;0.149246;0.757374;0.0866145;0.191429;0.209026;0.586568;0.105792;0.628429;0.0754994;0.841328;0.15139;0;0;0;1;0;
0.58648;0.573406;0.878742;0.0906356;0.239221;0.340771;0.403811;0.132073;0.672248;0.108692;0.125908;0.165262;0.531529;0.0899047;0.62644;0.120078;0.759424;0.151321;0;0;0;1;0;
0.530901;0.517922;0.75735;0.0811353;0.239152;0.304466;0.273605;0.141748;0.624983;0.129982;0.156823;0.150362;0.564623;0.0857059;0.578978;0.0959695;0.692013;0.889055;0;0;0;1;0;
0.578956;0.426125;0.684825;0.105747;0.184108;0.227455;0.169684;0.116161;0.598983;0.157947;0.605462;0.155543;0.538576;0.118756;0.5357;0.117359;0.633291;0.818817;0;0;0;1;0;
0.527593;0.431603;0.658539;0.12906;0.187272;0.251076;0.105139;0.13182;0.598206;0.848763;0.513939;0.124085;0.279892;0.0938116;0.553415;0.172307;0.619802;0.735072;0;0;0;1;0;
0.564235;0.375656;0.629472;0.161023;0.145966;0.218684;0.640301;0.127252;0.534123;0.747502;0.484664;0.116597;0.160678;0.147671;0.531434;0.859282;0.597013;0.68452;0;1;0;0;0;
0.555522;0.415368;0.578597;0.152839;0.140551;0.214147;0.103571;0.115319;0.555676;0.692836;0.495624;0.114981;0.231049;0.102731;0.532565;0.824265;0.542019;0.630069;0;1;0;0;0;
0.506569;0.40889;0.535385;1.00605;0.167339;0.287013;0.141242;0.0778286;0.493715;0.659101;0.520587;0.132653;0.215247;0.0733848;0.50378;0.796273;0.498387;0.588346;0;1;0;0;0;
0.456751;0.444279;0.522601;0.93946;0.159251;0.32641;0.164767;0.11012;0.48652;0.651455;0.0785557;0.0797726;0.282634;0.0825867;0.486759;0.75944;0.517935;0.595973;0;1;0;0;0;
0.440547;0.427936;0.476587;0.877171;0.131;0.354536;0.139066;0.063636;0.42554;0.592986;0.105902;0.104885;0.30018;0.991406;0.462317;0.698183;0.470669;0.536914;0;1;0;0;0;
0.398258;0.11094;0.48899;0.85544;0.0996032;0.33209;0.203666;0.0500737;0.445493;0.580674;0.108724;0.0958898;0.309608;0.946678;0.42195;0.682873;0.435081;0.499606;0;1;0;0;0;
0.367822;0.127021;0.456735;0.799166;0.116039;0.380024;0.209439;0.887115;0.414416;0.55816;0.142103;0.0873407;0.357184;0.940169;0.382123;0.619391;0.423723;0.464916;0;1;0;0;0;
0.388683;0.122617;0.387298;0.752923;0.0858741;0.409032;0.199931;0.920075;0.389138;0.518245;0.126073;0.0320946;0.390913;0.909476;0.361282;0.561319;0.372865;0.447262;0;1;0;0;0;
0.362109;0.0992186;0.396979;0.727132;0.0913588;0.436619;0.21619;0.876664;0.313635;0.482282;0.150952;0.154696;0.370168;0.908745;0.332269;0.558564;0.337428;0.422523;0;1;0;0;0;
0.335554;0.122693;0.365596;0.623894;0.0373462;0.481626;0.253723;0.890833;0.341736;0.464849;0.186965;0.285862;0.324577;0.909578;0.313283;0.496482;0.326465;0.38437;0;1;0;0;0;
0.293197;0.16682;0.293978;0.578113;0.130281;0.472575;0.260833;0.834596;0.302127;0.411156;0.217226;0.45731;0.309335;0.875578;0.302315;0.453138;0.272293;0.336351;0;1;0;0;0;
0.231737;0.193203;0.278525;0.547848;0.195226;0.535514;0.291535;0.850385;0.279837;0.375615;0.237685;0.848147;0.296882;0.908059;0.275204;0.456477;0.25861;0.297064;0;1;0;0;0;
0.212;0.190329;0.245978;0.534032;0.227143;0.543224;0.30997;0.80786;0.238808;0.306477;0.246778;0.849344;0.247572;0.834869;0.25431;0.417671;0.241859;0.263649;0;1;0;0;0;
0.179456;0.171412;0.222709;0.446189;0.330712;0.613854;0.307364;0.844834;0.217966;0.279563;0.222777;0.83525;0.242745;0.75149;0.191514;0.382073;0.240371;0.264751;0;0;0;0;1;
0.193981;0.224274;0.256103;0.550959;0.224144;0.612422;0.25121;0.794946;0.221397;0.324686;0.289563;0.879217;0.212758;0.830464;0.191632;0.443565;0.260141;0.262983;0;0;0;0;1;
0.190498;0.249569;0.262825;0.742047;0.16798;0.688663;0.275599;0.837299;0.236406;0.400317;0.309225;0.384877;0.184772;0.78335;0.21843;0.536634;0.261185;0.341261;0;0;0;0;1;
0.230725;0.223881;0.299875;0.84276;0.156968;0.740539;0.26598;0.837211;0.262953;0.485823;0.297142;0.257101;0.192829;0.804141;0.21124;0.65192;0.283512;0.388984;0;0;0;0;1;
0.244319;0.27642;0.347234;0.804241;0.13927;0.659314;0.265348;0.460306;0.24474;0.637213;0.255853;0.191944;0.183011;0.819469;0.222582;0.860395;0.335847;0.47721;0;0;0;0;1;
0.205749;0.335783;0.424595;0.809421;0.11419;0.560845;0.227709;0.322992;0.282516;0.802068;0.247055;0.193519;0.235687;0.821043;0.264587;0.814444;0.3355;0.562468;0;0;0;0;1;
0.262839;0.33316;0.529259;0.794724;0.0988408;0.132261;0.246947;0.261224;0.363898;0.805433;0.273357;0.148308;0.209031;0.803634;0.271406;0.762973;0.416202;0.772882;0;0;0;0;1;
0.276712;0.284638;0.698659;0.807424;0.128512;0.117815;0.256258;0.209563;0.381545;0.816222;0.238981;0.11178;0.214453;0.376088;0.320655;0.763824;0.528386;0.848079;0;0;0;0;1;
0.28435;0.302149;0.832761;0.800719;0.126288;0.146613;0.217063;0.130547;0.483029;0.758628;0.273469;0.128645;0.249039;0.242819;0.3964;0.782714;0.657242;0.81592;0;1;0;0;0;
0.319386;0.234639;0.773093;0.759119;0.0779897;0.14869;0.217906;0.148624;0.44233;0.78666;0.231309;0.129551;0.219253;0.245351;0.3401;0.748266;0.583734;0.746821;0;1;0;0;0;
0.297098;0.23815;0.79974;0.753669;0.0763552;0.182687;0.256228;0.172877;0.453303;0.743797;0.241824;0.141033;0.212377;0.262833;0.358164;0.714541;0.590629;0.756254;0;1;0;0;0;
0.253665;0.239127;0.73983;0.75514;0.136968;0.2298;0.223563;0.178318;0.430818;0.69241;0.202105;0.130811;0.251129;0.307446;0.322655;0.673483;0.572366;0.71618;0;1;0;0;0;
0.291683;0.231744;0.727092;0.671768;0.122045;0.216042;0.196418;0.179311;0.392389;0.688879;0.238508;0.165917;0.218918;0.349319;0.333666;0.696996;0.546726;0.684652;0;1;0;0;0;
0.25662;0.211972;0.660851;0.674616;0.150251;0.298627;0.216121;0.195582;0.376987;0.645062;0.21154;0.167322;0.207867;0.324638;0.322658;0.645257;0.555614;0.652869;0;1;0;0;0;
0.255187;0.21592;0.658264;0.64656;0.165586;0.298755;0.211691;0.219143;0.407238;0.611348;0.223133;0.160615;0.216409;0.721638;0.276961;0.608095;0.527593;0.659148;0;1;0;0;0;
0.244853;0.187588;0.638021;0.596944;0.132068;0.352568;0.174287;0.259734;0.333182;0.595742;0.197878;0.185833;0.195485;0.696571;0.263958;0.583061;0.493367;0.611867;0;1;0;0;0;
0.242817;0.187338;0.591313;0.608573;0.175003;0.37083;0.176378;0.27511;0.343037;0.550639;0.188618;0.201131;0.1862;0.669692;0.250563;0.586181;0.461528;0.602565;0;1;0;0;0;
0.217208;0.186288;0.553329;0.568033;0.200339;0.404099;0.191642;0.300017;0.304093;0.508618;0.150969;0.222256;0.140261;0.592542;0.249344;0.524698;0.467658;0.538652;0;1;0;0;0;
0.186502;0.20446;0.56393;0.526724;0.152084;0.401653;0.123592;0.286559;0.305876;0.501828;0.149361;0.222868;0.140519;0.559516;0.25566;0.492922;0.408609;0.546257;0;0;0;0;1;
0.205054;0.166451;0.55029;0.575275;0.156084;0.4149;0.155262;0.276398;0.388121;0.49572;0.185418;0.212357;0.179441;0.652267;0.282163;0.542357;0.57206;0.539253;0;0;0;0;1;
0.287959;0.173688;0.539397;0.567149;0.176431;0.407116;0.163908;0.224514;0.510333;0.497841;0.19114;0.200854;0.187215;0.686061;0.351902;0.544745;0.555756;0.479697;0;0;0;0;1;
0.340043;0.140465;0.535332;0.622395;0.142267;0.36777;0.189995;0.17429;0.561014;0.521964;0.187783;0.165714;0.251771;0.225251;0.490388;0.577524;0.50338;0.538585;0;0;0;0;1;
0.428806;0.158176;0.525249;0.700092;0.199778;0.42123;0.2349;0.155106;0.493082;0.558533;0.20763;0.141752;0.264873;0.222146;0.538364;0.59735;0.488485;0.540439;0;0;0;0;1;
0.578091;0.164279;0.545133;0.242153;0.164157;0.404013;0.253636;0.176222;0.534372;0.616754;0.225249;0.177957;0.316611;0.161719;0.527062;0.618878;0.526687;0.572361;0;1;0;0;0;
0.539762;0.147674;0.506836;0.217871;0.16685;0.415408;0.249868;0.162218;0.466684;0.551506;0.184588;0.147428;0.371109;0.184618;0.460183;0.629878;0.500453;0.521075;0;1;0;0;0;
0.477303;0.176568;0.452394;0.704589;0.16523;0.486812;0.258791;0.178123;0.430428;0.505581;0.192582;0.12943;0.381109;0.162217;0.432608;0.548996;0.479171;0.491696;0;1;0;0;0;
0.432193;0.199632;0.415416;0.633699;0.155408;0.494115;0.240753;0.136672;0.445539;0.513865;0.216738;0.157904;0.401658;0.167915;0.456074;0.562174;0.406776;0.462028;0;1;0;0;0;
0.416018;0.223686;0.433706;0.572465;0.128318;0.514133;0.287652;0.156796;0.407742;0.468162;0.210818;0.120875;0.400308;0.168982;0.397527;0.495128;0.37899;0.419746;0;1;0;0;0;
0.391435;0.187951;0.369783;0.553704;0.173277;0.57768;0.274687;0.143004;0.347291;0.423679;0.251875;0.139623;0.39557;0.128717;0.353314;0.499157;0.392152;0.407789;0;1;0;0;0;
0.383785;0.204488;0.339586;0.507874;0.155695;0.596564;0.285661;0.107374;0.347343;0.39374;0.209238;0.154531;0.398655;0.715277;0.325101;0.434102;0.368137;0.364762;0;1;0;0;0;
0.342128;0.21151;0.305005;0.481598;0.141271;0.583471;0.272295;0.110743;0.316912;0.383162;0.215048;0.138985;0.39139;0.639457;0.330961;0.428823;0.327743;0.336535;0;1;0;0;0;
0.291594;0.238752;0.29572;0.440127;0.103897;0.631649;0.294659;0.65478;0.301376;0.356247;0.21984;0.0902483;0.345942;0.591102;0.311102;0.396528;0.305357;0.28966;0;1;0;0;0;
0.272637;0.222883;0.244807;0.383466;0.11433;0.683714;0.286408;0.643016;0.266949;0.312553;0.257423;0.116084;0.313265;0.58147;0.273706;0.314344;0.279806;0.276758;0;1;0;0;0;
0.270536;0.226303;0.239851;0.354158;0.133795;0.717713;0.310819;0.641552;0.23077;0.269776;0.251522;0.581226;0.267834;0.513329;0.20763;0.310933;0.24377;0.241853;0;1;0;0;0;
0.2236;0.21235;0.182925;0.333587;0.104065;0.707955;0.312568;0.651142;0.194538;0.245867;0.246839;0.571028;0.261915;0.452116;0.186801;0.235616;0.170897;0.243535;0;1;0;0;0;
0.200621;0.2474;0.152872;0.283;0.103867;0.762322;0.337851;0.606844;0.138891;0.174718;0.294285;0.598449;0.207846;0.424574;0.187752;0.201944;0.145028;0.183061;0;1;0;0;0;
0.127944;0.236018;0.17254;0.257694;0.607729;0.762131;0.309189;0.61885;0.112588;0.199928;0.280124;0.57545;0.212127;0.355746;0.169755;0.179894;0.164219;0.160161;0;0;0;0;1;
0.132467;0.23584;0.142279;0.305941;0.627722;0.798693;0.229646;0.597486;0.117274;0.172478;0.299046;0.592993;0.17051;0.416143;0.137439;0.240575;0.131123;0.152561;0;0;0;0;1;
0.139692;0.259614;0.189795;0.326283;0.0869761;0.637616;0.213566;0.591954;0.12662;0.200476;0.30544;0.613677;0.151257;0.610339;0.117126;0.23552;0.178067;0.197428;0;0;0;0;1;
0.120465;0.317801;0.178639;0.449911;0.10173;0.489159;0.183618;0.584007;0.176085;0.255026;0.274692;0.615728;0.174583;0.543281;0.138971;0.299676;0.158668;0.226424;0;0;0;0;1;
0.128033;0.32905;0.225684;0.547588;0.123158;0.415631;0.174461;0.561504;0.174523;0.301473;0.269013;0.605186;0.169232;0.546256;0.143152;0.407355;0.201824;0.256681;0;0;0;0;1;
0.119712;0.313754;0.200558;0.583371;0.150457;0.348957;0.173851;0.60151;0.174985;0.356296;0.255488;0.0786895;0.139929;0.533565;0.158384;0.481516;0.204011;0.259866;0;1;0;0;0;
0.112625;0.31581;0.206053;0.526471;0.136327;0.377658;0.157894;0.542262;0.136947;0.323095;0.195638;0.654128;0.133199;0.547438;0.129548;0.460686;0.155692;0.251735;0;1;0;0;0;
0.0969211;0.259634;0.186737;0.519463;0.100347;0.381578;0.12325;0.551093;0.12228;0.279433;0.1499;0.60964;0.0773212;0.524702;0.116413;0.406664;0.169354;0.231106;0;1;0;0;0;
0.0511516;0.197818;0.155643;0.522609;0.736095;0.438708;0.120921;0.537362;0.0718004;0.240171;0.126453;0.59756;0.0664629;0.504969;0.104596;0.369818;0.121744;0.166089;0;1;0;0;0;
0.0499725;0.196927;0.0870936;0.516616;0.722922;0.447359;0.106828;0.49732;0.0778447;0.221727;0.107465;0.559248;0.0771476;0.483316;0.092641;0.299641;0.0813858;0.127676;0;0;0;0;1;
0.043485;0.169496;0.132206;0.459133;0.794896;0.414022;0.108041;0.488059;0.0783462;0.26241;0.119687;0.632496;0.0438969;0.467223;0.0767807;0.422238;0.0975581;0.209942;0;0;0;0;1;
0.0531605;0.145451;0.148438;0.473704;0.734358;0.343701;0.103283;0.522822;0.0996139;0.35785;0.115671;0.68932;0.0568103;0.488119;0.0854769;0.469939;0.122347;0.253131;0;0;0;0;1;
0.0698315;0.106877;0.241947;0.46161;0.130824;0.32858;0.0691256;0.559468;0.152776;0.506995;0.103905;0.726655;0.0573976;0.51245;0.123429;0.480909;0.148085;0.320263;0;0;0;0;1;
0.0756975;0.143978;0.335905;0.443354;0.168253;0.286346;0.0725896;0.594716;0.178121;0.457727;0.118532;0.754054;0.105763;0.489444;0.144468;0.45705;0.220123;0.514837;0;0;0;0;1;
0.13326;0.103422;0.473575;0.501383;0.183169;0.293188;0.102445;0.695502;0.194718;0.46409;0.126164;0.675302;0.0999543;0.539246;0.151877;0.46404;0.311593;0.47933;0;0;0;0;1;
0.158395;0.0995877;0.493786;0.518704;0.322256;0.248948;0.0999572;0.78682;0.267797;0.440416;0.0905162;0.0843157;0.0965212;0.597632;0.179487;0.460013;0.391106;0.451308;0;1;0;0;0;
0.104714;0.115205;0.467911;0.474204;0.212809;0.329482;0.106444;0.710966;0.24502;0.409179;0.117938;0.638045;0.077943;0.56571;0.168112;0.423752;0.368573;0.414238;0;1;0;0;0;
0.137429;0.0783599;0.409518;0.4579;0.104874;0.324623;0.0998198;0.665521;0.234745;0.424974;0.11425;0.664834;0.0790177;0.497454;0.199861;0.413125;0.351379;0.393274;0;1;0;0;0;
0.103777;0.0888322;0.357773;0.407185;0.626915;0.385683;0.0989944;0.618894;0.242474;0.392893;0.081991;0.683231;0.0820409;0.479142;0.16362;0.398399;0.331609;0.3837;0;1;0;0;0;
0.0887153;0.0962554;0.363048;0.392403;0.620735;0.420691;0.0668008;0.598129;0.229602;0.353944;0.0474929;0.67737;0.0870992;0.406719;0.176805;0.327045;0.345198;0.322911;0;1;0;0;0;
0.105707;0.066894;0.31892;0.361622;0.595151;0.432676;0.0656684;0.538297;0.189215;0.324552;0.0561068;0.66991;0.0719414;0.416367;0.120143;0.353667;0.3126;0.300433;0;1;0;0;0;
0.114838;0.0892409;0.275882;0.329227;0.600016;0.44392;0.0602381;0.516582;0.175095;0.320994;0.047697;0.685858;0.0427087;0.340289;0.156206;0.307649;0.310944;0.292492;0;1;0;0;0;
0.0623334;0.0505508;0.259391;0.257414;0.657026;0.475645;0.0558424;0.450387;0.176903;0.241078;0.0851166;0.6943;0.0662462;0.308513;0.117863;0.252002;0.269556;0.289137;0;0;0;0;1;
0.0868715;0.0905629;0.285605;0.296919;0.63892;0.466166;0.0430236;0.515672;0.267182;0.273782;0.056115;0.633136;0.0844591;0.362684;0.145722;0.304376;0.284518;0.283802;0;0;0;0;1;
0.157294;0.0421406;0.27429;0.310928;0.614388;0.4582;0.101502;0.624216;0.255838;0.252883;0.0509744;0.643737;0.0888749;0.388236;0.241434;0.306989;0.266888;0.259461;0;0;0;0;1;
0.227282;0.0773046;0.264564;0.351491;0.631989;0.447607;0.0619914;0.63599;0.256424;0.286825;0.0765582;0.638897;0.12407;0.484219;0.300808;0.299562;0.283241;0.288835;0;0;0;0;1;
0.308926;0.0728491;0.265242;0.415667;0.410475;0.505644;0.083175;0.616606;0.24233;0.316937;0.107678;0.590449;0.154217;0.552786;0.251711;0.335316;0.286472;0.279456;0;0;0;0;1;
0.276976;0.0539729;0.268534;0.447006;0.213319;0.334204;0.12298;0.615352;0.283395;0.312493;0.115898;0.631307;0.199124;0.632975;0.234999;0.356289;0.27219;0.292822;0;0;0;0;1;
0.27136;0.0819027;0.293172;0.572209;0.131389;0.233568;0.184111;0.612638;0.291948;0.39541;0.0892209;0.609457;0.301645;0.62334;0.259255;0.455485;0.26642;0.359106;0;0;0;0;1;
0.239065;0.084254;0.326455;0.604554;0.156368;0.202717;0.192084;0.613552;0.276947;0.366318;0.110338;0.453866;0.301946;0.58992;0.259371;0.471383;0.270686;0.328722;0;0;0;0;1;
0.246219;0.0826982;0.318291;0.635174;0.155366;0.169781;0.203872;0.600103;0.252085;0.436261;0.120909;0.366616;0.269623;0.574502;0.247934;0.500461;0.282278;0.373662;0;0;0;0;1;
0.246693;0.112924;0.310994;0.645646;1.0355;0.139436;0.260431;0.60696;0.287047;0.436709;0.166786;0.273204;0.281791;0.588473;0.243305;0.525517;0.293262;0.39406;0;0;0;0;1;
0.295712;0.0946169;0.353493;0.630883;0.981371;0.151335;0.286822;0.565928;0.263288;0.458739;0.166199;0.201785;0.25645;0.556864;0.291834;0.632264;0.309549;0.375972;0;0;0;0;1;
0.259856;0.132022;0.359153;0.606198;0.889082;0.101659;0.339186;0.549224;0.324523;0.530792;0.198225;0.205658;0.294505;0.550515;0.304911;0.66079;0.33199;0.444616;0;0;0;0;1;
0.301678;0.162893;0.386288;0.576572;0.837259;0.0962327;0.286059;0.501903;0.287465;0.580282;0.214224;0.177675;0.290762;0.523805;0.262971;0.633674;0.325671;0.462443;0;0;0;0;1;
